transaction_id,case_id,timestamp_min,source_account,destination_account,amount_inr,channel,city,state,sequence_step,transaction_role,is_fraud_linked
FTX_00011872,CASE_003619,96635,ACC_0085949,ACC_0070890,31673.53,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011873,CASE_003619,96705,ACC_0070890,ACC_0056997,26922.5,IMPS,Nashik,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00011874,CASE_003620,73591,ACC_0068355,ACC_0094959,34054.32,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00011875,CASE_003620,73681,ACC_0094959,ACC_0041488,28946.17,IMPS,Pune,Maharashtra,2,CROSS_STATE,1
FTX_00011876,CASE_003621,167228,ACC_0004073,ACC_0036064,88704.65,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011877,CASE_003621,167254,ACC_0036064,ACC_0066479,76941.46,IMPS,Pune,Maharashtra,2,MULE_HOP,1
FTX_00011878,CASE_003621,167270,ACC_0066479,ACC_0059814,74026.04,IMPS,Pune,Maharashtra,3,MULE_HOP,1
FTX_00011879,CASE_003621,167276,ACC_0059814,ACC_0061248,62359.27,IMPS,Pune,Maharashtra,4,MULE_HOP,1
FTX_00011880,CASE_003622,75143,ACC_0042865,ACC_0096642,19465.41,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00011881,CASE_003622,75226,ACC_0075189,ACC_0096642,4055.48,UPI,Delhi,Delhi,1,FAN_IN,1
FTX_00011882,CASE_003622,75215,ACC_0079654,ACC_0096642,3827.91,UPI,Delhi,Delhi,2,FAN_IN,1
FTX_00011883,CASE_003622,75201,ACC_0011723,ACC_0096642,3583.07,UPI,Delhi,Delhi,3,FAN_IN,1
FTX_00011884,CASE_003622,75229,ACC_0034801,ACC_0096642,4267.67,UPI,Delhi,Delhi,4,FAN_IN,1
FTX_00011885,CASE_003622,75221,ACC_0015168,ACC_0096642,3731.28,UPI,Delhi,Delhi,5,FAN_IN,1
FTX_00011886,CASE_003623,164551,ACC_0017624,ACC_0069813,67589.6,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011887,CASE_003623,164641,ACC_0069813,ACC_0018175,57451.16,IMPS,Ahmedabad,Gujarat,2,CROSS_STATE,1
FTX_00011888,CASE_003624,146413,ACC_0094610,ACC_0069383,19809.59,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011889,CASE_003624,146483,ACC_0069383,ACC_0058272,16838.15,IMPS,Mumbai,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00011890,CASE_003625,235063,ACC_0081508,ACC_0017477,33563.77,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00011891,CASE_003625,235153,ACC_0017477,ACC_0039076,28529.2,IMPS,Nashik,Maharashtra,2,CROSS_STATE,1
FTX_00011892,CASE_003626,214621,ACC_0061234,ACC_0015173,8535.35,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011893,CASE_003626,214691,ACC_0015173,ACC_0058314,7255.05,IMPS,Bengaluru,Karnataka,2,ADAPTIVE_REROUTE,1
FTX_00011894,CASE_003627,114927,ACC_0020374,ACC_0099943,106024.41,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00011895,CASE_003627,115002,ACC_0020732,ACC_0099943,7076.94,UPI,Delhi,Delhi,1,FAN_IN,1
FTX_00011896,CASE_003627,115023,ACC_0050927,ACC_0099943,449.64,UPI,Delhi,Delhi,2,FAN_IN,1
FTX_00011897,CASE_003627,114977,ACC_0081896,ACC_0099943,55675.54,UPI,Delhi,Delhi,3,FAN_IN,1
FTX_00011898,CASE_003627,115023,ACC_0087722,ACC_0099943,42137.96,UPI,Delhi,Delhi,4,FAN_IN,1
FTX_00011899,CASE_003627,115006,ACC_0032694,ACC_0099943,684.33,UPI,Delhi,Delhi,5,FAN_IN,1
FTX_00011900,CASE_003628,110415,ACC_0031587,ACC_0021158,58395.28,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011901,CASE_003629,118316,ACC_0063379,ACC_0059885,12306.82,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00011902,CASE_003629,118342,ACC_0059885,ACC_0002424,265.17,IMPS,Kolkata,West Bengal,2,FAN_OUT,1
FTX_00011903,CASE_003629,118352,ACC_0059885,ACC_0037880,4337.38,IMPS,Kolkata,West Bengal,3,FAN_OUT,1
FTX_00011904,CASE_003629,118330,ACC_0059885,ACC_0054840,122.82,IMPS,Kolkata,West Bengal,4,FAN_OUT,1
FTX_00011905,CASE_003629,118326,ACC_0059885,ACC_0030451,2748.07,IMPS,Kolkata,West Bengal,5,FAN_OUT,1
FTX_00011906,CASE_003629,118358,ACC_0059885,ACC_0093995,4833.38,IMPS,Kolkata,West Bengal,6,FAN_OUT,1
FTX_00011907,CASE_003630,221157,ACC_0049598,ACC_0092727,59122.32,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011908,CASE_003630,221189,ACC_0028586,ACC_0092727,1323.08,UPI,Bengaluru,Karnataka,1,FAN_IN,1
FTX_00011909,CASE_003630,221216,ACC_0075548,ACC_0092727,8416.59,UPI,Bengaluru,Karnataka,2,FAN_IN,1
FTX_00011910,CASE_003630,221188,ACC_0054436,ACC_0092727,12064.88,UPI,Bengaluru,Karnataka,3,FAN_IN,1
FTX_00011911,CASE_003630,221201,ACC_0057801,ACC_0092727,22020.95,UPI,Bengaluru,Karnataka,4,FAN_IN,1
FTX_00011912,CASE_003630,221251,ACC_0080781,ACC_0092727,15296.82,UPI,Bengaluru,Karnataka,5,FAN_IN,1
FTX_00011913,CASE_003631,109555,ACC_0058196,ACC_0058372,284993.23,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011914,CASE_003632,20658,ACC_0086059,ACC_0088328,6692.45,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011915,CASE_003633,186628,ACC_0065536,ACC_0054528,54094.19,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011916,CASE_003633,186652,ACC_0054528,ACC_0019987,48798.41,IMPS,Nashik,Maharashtra,2,MULE_HOP,1
FTX_00011917,CASE_003633,186655,ACC_0019987,ACC_0083375,45981.23,IMPS,Nashik,Maharashtra,3,MULE_HOP,1
FTX_00011918,CASE_003633,186664,ACC_0083375,ACC_0060285,45037.89,IMPS,Nashik,Maharashtra,4,MULE_HOP,1
FTX_00011919,CASE_003634,190440,ACC_0087416,ACC_0004738,28497.13,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011920,CASE_003634,190464,ACC_0004738,ACC_0005027,25027.73,IMPS,Pune,Maharashtra,2,MULE_HOP,1
FTX_00011921,CASE_003634,190473,ACC_0005027,ACC_0006659,22874.0,IMPS,Pune,Maharashtra,3,MULE_HOP,1
FTX_00011922,CASE_003634,190492,ACC_0006659,ACC_0007891,20552.55,IMPS,Pune,Maharashtra,4,MULE_HOP,1
FTX_00011923,CASE_003635,48554,ACC_0018100,ACC_0045947,67945.56,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011924,CASE_003635,48590,ACC_0045947,ACC_0010975,59576.55,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
FTX_00011925,CASE_003635,48602,ACC_0010975,ACC_0074332,54034.8,IMPS,Chennai,Tamil Nadu,3,MULE_HOP,1
FTX_00011926,CASE_003635,48574,ACC_0074332,ACC_0035071,51029.61,IMPS,Chennai,Tamil Nadu,4,MULE_HOP,1
FTX_00011927,CASE_003636,38513,ACC_0016183,ACC_0085926,22289.07,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011928,CASE_003636,38583,ACC_0085926,ACC_0083282,18945.71,IMPS,Bengaluru,Karnataka,2,ADAPTIVE_REROUTE,1
FTX_00011929,CASE_003637,200267,ACC_0083426,ACC_0086522,25681.45,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011930,CASE_003637,200273,ACC_0086522,ACC_0002769,24768.58,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
FTX_00011931,CASE_003637,200321,ACC_0002769,ACC_0086405,24107.73,IMPS,Chennai,Tamil Nadu,3,MULE_HOP,1
FTX_00011932,CASE_003637,200319,ACC_0086405,ACC_0012898,21089.28,IMPS,Chennai,Tamil Nadu,4,MULE_HOP,1
FTX_00011933,CASE_003637,200967,ACC_0012898,ACC_0065597,18980.35,IMPS,Chennai,Tamil Nadu,5,MULE_HOP,1
FTX_00011934,CASE_003638,131130,ACC_0023823,ACC_0009299,469173.69,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00011935,CASE_003639,173666,ACC_0009628,ACC_0007589,73830.32,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011936,CASE_003640,106320,ACC_0023120,ACC_0049315,58384.46,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011937,CASE_003640,106400,ACC_0049315,ACC_0082184,52546.01,IMPS,Nashik,Maharashtra,2,DIGITAL_ASSET_PROXY,1
FTX_00011938,CASE_003641,248752,ACC_0027713,ACC_0071786,13845.02,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011939,CASE_003641,248842,ACC_0071786,ACC_0015728,11768.27,IMPS,Delhi,Delhi,2,CROSS_STATE,1
FTX_00011940,CASE_003642,155134,ACC_0026273,ACC_0016507,128066.63,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00011941,CASE_003642,155214,ACC_0016507,ACC_0055597,115259.97,IMPS,Delhi,Delhi,2,DIGITAL_ASSET_PROXY,1
FTX_00011942,CASE_003643,127118,ACC_0024247,ACC_0063919,8306.78,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011943,CASE_003643,127147,ACC_0016734,ACC_0063919,4453.93,UPI,Mumbai,Maharashtra,1,FAN_IN,1
FTX_00011944,CASE_003643,127174,ACC_0089450,ACC_0063919,400.27,UPI,Mumbai,Maharashtra,2,FAN_IN,1
FTX_00011945,CASE_003643,127118,ACC_0059904,ACC_0063919,659.27,UPI,Mumbai,Maharashtra,3,FAN_IN,1
FTX_00011946,CASE_003643,127172,ACC_0045735,ACC_0063919,1881.11,UPI,Mumbai,Maharashtra,4,FAN_IN,1
FTX_00011947,CASE_003643,127164,ACC_0012693,ACC_0063919,912.19,UPI,Mumbai,Maharashtra,5,FAN_IN,1
FTX_00011948,CASE_003644,166677,ACC_0041223,ACC_0015917,57378.19,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011949,CASE_003644,166767,ACC_0015917,ACC_0000159,48771.46,IMPS,Hyderabad,Telangana,2,CROSS_STATE,1
FTX_00011950,CASE_003645,3260,ACC_0036905,ACC_0048459,18314.11,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00011951,CASE_003646,126644,ACC_0079007,ACC_0008937,292903.92,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011952,CASE_003646,126682,ACC_0008937,ACC_0036848,261174.64,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
FTX_00011953,CASE_003646,126701,ACC_0036848,ACC_0032043,255882.14,IMPS,Chennai,Tamil Nadu,3,MULE_HOP,1
FTX_00011954,CASE_003646,126712,ACC_0032043,ACC_0044977,226111.67,IMPS,Chennai,Tamil Nadu,4,MULE_HOP,1
FTX_00011955,CASE_003647,213994,ACC_0085309,ACC_0052058,58476.63,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011956,CASE_003648,165992,ACC_0017198,ACC_0011457,159419.36,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011957,CASE_003648,166069,ACC_0069679,ACC_0011457,25304.69,UPI,Bengaluru,Karnataka,1,FAN_IN,1
FTX_00011958,CASE_003648,166058,ACC_0098589,ACC_0011457,13878.14,UPI,Bengaluru,Karnataka,2,FAN_IN,1
FTX_00011959,CASE_003648,166040,ACC_0047789,ACC_0011457,36637.13,UPI,Bengaluru,Karnataka,3,FAN_IN,1
FTX_00011960,CASE_003648,166030,ACC_0091028,ACC_0011457,25816.74,UPI,Bengaluru,Karnataka,4,FAN_IN,1
FTX_00011961,CASE_003648,166037,ACC_0034819,ACC_0011457,57782.66,UPI,Bengaluru,Karnataka,5,FAN_IN,1
FTX_00011962,CASE_003649,90742,ACC_0067922,ACC_0091043,142250.92,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00011963,CASE_003649,90812,ACC_0091043,ACC_0031765,120913.28,IMPS,Kolkata,West Bengal,2,ADAPTIVE_REROUTE,1
FTX_00011964,CASE_003650,230239,ACC_0085469,ACC_0040557,29368.46,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011965,CASE_003651,55884,ACC_0047628,ACC_0098826,13178.44,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00011966,CASE_003651,55956,ACC_0098512,ACC_0098826,5694.35,UPI,Bengaluru,Karnataka,1,FAN_IN,1
FTX_00011967,CASE_003651,55906,ACC_0067603,ACC_0098826,588.51,UPI,Bengaluru,Karnataka,2,FAN_IN,1
FTX_00011968,CASE_003651,55979,ACC_0023235,ACC_0098826,2287.39,UPI,Bengaluru,Karnataka,3,FAN_IN,1
FTX_00011969,CASE_003651,55977,ACC_0052863,ACC_0098826,2917.51,UPI,Bengaluru,Karnataka,4,FAN_IN,1
FTX_00011970,CASE_003651,55904,ACC_0010177,ACC_0098826,1690.68,UPI,Bengaluru,Karnataka,5,FAN_IN,1
FTX_00011971,CASE_003652,178885,ACC_0018298,ACC_0003857,30010.44,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011972,CASE_003652,178907,ACC_0003857,ACC_0003690,27624.72,IMPS,Nagpur,Maharashtra,2,MULE_HOP,1
FTX_00011973,CASE_003652,178936,ACC_0003690,ACC_0059756,26148.54,IMPS,Nagpur,Maharashtra,3,MULE_HOP,1
FTX_00011974,CASE_003652,178945,ACC_0059756,ACC_0009783,23347.89,IMPS,Nagpur,Maharashtra,4,MULE_HOP,1
FTX_00011975,CASE_003653,235664,ACC_0087878,ACC_0095832,39239.02,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011976,CASE_003653,235734,ACC_0095832,ACC_0055132,33353.17,IMPS,Chennai,Tamil Nadu,2,ADAPTIVE_REROUTE,1
FTX_00011977,CASE_003654,140511,ACC_0036084,ACC_0079355,45834.43,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00011978,CASE_003655,70972,ACC_0063909,ACC_0009075,337969.07,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00011979,CASE_003655,71062,ACC_0009075,ACC_0098948,287273.71,IMPS,Pune,Maharashtra,2,CROSS_STATE,1
FTX_00011980,CASE_003656,90327,ACC_0079429,ACC_0097273,249862.73,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011981,CASE_003656,90378,ACC_0098268,ACC_0097273,28352.59,UPI,Nagpur,Maharashtra,1,FAN_IN,1
FTX_00011982,CASE_003656,90329,ACC_0091910,ACC_0097273,118075.18,UPI,Nagpur,Maharashtra,2,FAN_IN,1
FTX_00011983,CASE_003656,90426,ACC_0032213,ACC_0097273,6979.14,UPI,Nagpur,Maharashtra,3,FAN_IN,1
FTX_00011984,CASE_003656,90388,ACC_0067147,ACC_0097273,4226.5,UPI,Nagpur,Maharashtra,4,FAN_IN,1
FTX_00011985,CASE_003656,90413,ACC_0086945,ACC_0097273,92229.32,UPI,Nagpur,Maharashtra,5,FAN_IN,1
FTX_00011986,CASE_003657,244187,ACC_0050661,ACC_0073976,8421.5,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00011987,CASE_003657,244197,ACC_0073976,ACC_0090878,7998.17,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
FTX_00011988,CASE_003657,244223,ACC_0090878,ACC_0073237,6690.8,IMPS,Chennai,Tamil Nadu,3,MULE_HOP,1
FTX_00011989,CASE_003657,244199,ACC_0073237,ACC_0036483,5941.78,IMPS,Chennai,Tamil Nadu,4,MULE_HOP,1
FTX_00011990,CASE_003657,244887,ACC_0036483,ACC_0022106,5347.6,IMPS,Chennai,Tamil Nadu,5,MULE_HOP,1
FTX_00011991,CASE_003658,112509,ACC_0091568,ACC_0037962,25189.46,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011992,CASE_003658,112579,ACC_0037962,ACC_0093705,21411.04,IMPS,Pune,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00011993,CASE_003659,27794,ACC_0093081,ACC_0014220,62956.81,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00011994,CASE_003659,27824,ACC_0088181,ACC_0014220,14021.07,UPI,Pune,Maharashtra,1,FAN_IN,1
FTX_00011995,CASE_003659,27813,ACC_0063395,ACC_0014220,7271.58,UPI,Pune,Maharashtra,2,FAN_IN,1
FTX_00011996,CASE_003659,27887,ACC_0042273,ACC_0014220,15107.35,UPI,Pune,Maharashtra,3,FAN_IN,1
FTX_00011997,CASE_003659,27805,ACC_0095849,ACC_0014220,17721.63,UPI,Pune,Maharashtra,4,FAN_IN,1
FTX_00011998,CASE_003659,27859,ACC_0042791,ACC_0014220,8835.19,UPI,Pune,Maharashtra,5,FAN_IN,1
FTX_00011999,CASE_003660,224710,ACC_0000497,ACC_0070439,24358.65,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00012000,CASE_003660,224800,ACC_0070439,ACC_0005489,20704.85,IMPS,Bengaluru,Karnataka,2,CROSS_STATE,1
FTX_00012001,CASE_003661,19315,ACC_0032120,ACC_0081528,11587.59,UPI,Hyderabad,Telangana,1,VICTIM_TO_MULE,1
FTX_00012002,CASE_003661,19333,ACC_0026800,ACC_0081528,989.01,UPI,Hyderabad,Telangana,1,FAN_IN,1
FTX_00012003,CASE_003661,19391,ACC_0000653,ACC_0081528,8294.96,UPI,Hyderabad,Telangana,2,FAN_IN,1
FTX_00012004,CASE_003661,19384,ACC_0012221,ACC_0081528,1268.9,UPI,Hyderabad,Telangana,3,FAN_IN,1
FTX_00012005,CASE_003661,19389,ACC_0051287,ACC_0081528,1016.99,UPI,Hyderabad,Telangana,4,FAN_IN,1
FTX_00012006,CASE_003661,19373,ACC_0043403,ACC_0081528,17.73,UPI,Hyderabad,Telangana,5,FAN_IN,1
FTX_00012007,CASE_003662,49774,ACC_0047627,ACC_0044041,65530.42,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00012008,CASE_003663,171516,ACC_0079837,ACC_0051134,71764.78,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00012009,CASE_003663,171574,ACC_0084212,ACC_0051134,291.67,UPI,Ahmedabad,Gujarat,1,FAN_IN,1
FTX_00012010,CASE_003663,171598,ACC_0004978,ACC_0051134,12141.28,UPI,Ahmedabad,Gujarat,2,FAN_IN,1
FTX_00012011,CASE_003663,171608,ACC_0017240,ACC_0051134,36254.85,UPI,Ahmedabad,Gujarat,3,FAN_IN,1
FTX_00012012,CASE_003663,171587,ACC_0046557,ACC_0051134,12945.47,UPI,Ahmedabad,Gujarat,4,FAN_IN,1
FTX_00012013,CASE_003663,171561,ACC_0093229,ACC_0051134,10131.51,UPI,Ahmedabad,Gujarat,5,FAN_IN,1
FTX_00012014,CASE_003664,133255,ACC_0068926,ACC_0041238,30022.57,UPI,Nagpur,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012015,CASE_003664,133285,ACC_0041238,ACC_0037233,26076.77,IMPS,Nagpur,Maharashtra,2,MULE_HOP,1
FTX_00012016,CASE_003664,133294,ACC_0037233,ACC_0005461,21465.29,IMPS,Nagpur,Maharashtra,3,MULE_HOP,1
FTX_00012017,CASE_003664,133331,ACC_0005461,ACC_0072154,19085.16,IMPS,Nagpur,Maharashtra,4,MULE_HOP,1
FTX_00012018,CASE_003665,256970,ACC_0055490,ACC_0012186,79841.64,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012019,CASE_003665,256992,ACC_0012186,ACC_0052314,24513.61,IMPS,Nashik,Maharashtra,2,FAN_OUT,1
FTX_00012020,CASE_003665,256992,ACC_0012186,ACC_0004519,1570.14,IMPS,Nashik,Maharashtra,3,FAN_OUT,1
FTX_00012021,CASE_003665,257038,ACC_0012186,ACC_0048582,40533.6,IMPS,Nashik,Maharashtra,4,FAN_OUT,1
FTX_00012022,CASE_003665,257041,ACC_0012186,ACC_0099034,1886.33,IMPS,Nashik,Maharashtra,5,FAN_OUT,1
FTX_00012023,CASE_003665,257054,ACC_0012186,ACC_0051982,11337.97,IMPS,Nashik,Maharashtra,6,FAN_OUT,1
FTX_00012024,CASE_003666,93935,ACC_0093218,ACC_0019048,74322.35,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012025,CASE_003666,94035,ACC_0019048,ACC_0011817,63174.0,NEFT,Pune,Maharashtra,2,CROSS_BORDER_PROXY,1
FTX_00012026,CASE_003667,172995,ACC_0005918,ACC_0098282,152418.14,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012027,CASE_003667,173085,ACC_0098282,ACC_0035823,129555.42,IMPS,Delhi,Delhi,2,CROSS_STATE,1
FTX_00012028,CASE_003668,33691,ACC_0010335,ACC_0024238,595514.71,UPI,Bengaluru,Karnataka,1,VICTIM_TO_MULE,1
FTX_00012029,CASE_003668,33771,ACC_0024238,ACC_0064772,535963.24,IMPS,Bengaluru,Karnataka,2,DIGITAL_ASSET_PROXY,1
FTX_00012030,CASE_003669,28352,ACC_0034714,ACC_0075677,107093.11,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012031,CASE_003669,28422,ACC_0031237,ACC_0075677,799.42,UPI,Nashik,Maharashtra,1,FAN_IN,1
FTX_00012032,CASE_003669,28364,ACC_0088637,ACC_0075677,16248.57,UPI,Nashik,Maharashtra,2,FAN_IN,1
FTX_00012033,CASE_003669,28451,ACC_0075204,ACC_0075677,50206.77,UPI,Nashik,Maharashtra,3,FAN_IN,1
FTX_00012034,CASE_003669,28400,ACC_0009871,ACC_0075677,20804.74,UPI,Nashik,Maharashtra,4,FAN_IN,1
FTX_00012035,CASE_003669,28451,ACC_0073622,ACC_0075677,19033.6,UPI,Nashik,Maharashtra,5,FAN_IN,1
FTX_00012036,CASE_003670,198495,ACC_0093664,ACC_0059500,24792.3,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00012037,CASE_003670,198565,ACC_0059500,ACC_0042038,21073.45,IMPS,Ahmedabad,Gujarat,2,ADAPTIVE_REROUTE,1
FTX_00012038,CASE_003671,36743,ACC_0088100,ACC_0037313,63560.54,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00012039,CASE_003671,36787,ACC_0037313,ACC_0032992,14065.32,IMPS,Ahmedabad,Gujarat,2,FAN_OUT,1
FTX_00012040,CASE_003671,36756,ACC_0037313,ACC_0068805,1526.82,IMPS,Ahmedabad,Gujarat,3,FAN_OUT,1
FTX_00012041,CASE_003671,36817,ACC_0037313,ACC_0072510,5560.59,IMPS,Ahmedabad,Gujarat,4,FAN_OUT,1
FTX_00012042,CASE_003671,36787,ACC_0037313,ACC_0078677,7266.67,IMPS,Ahmedabad,Gujarat,5,FAN_OUT,1
FTX_00012043,CASE_003671,36797,ACC_0037313,ACC_0001977,35141.14,IMPS,Ahmedabad,Gujarat,6,FAN_OUT,1
FTX_00012044,CASE_003672,148947,ACC_0052625,ACC_0082627,33627.55,UPI,Mumbai,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012045,CASE_003672,148961,ACC_0082627,ACC_0097206,28070.42,IMPS,Mumbai,Maharashtra,2,MULE_HOP,1
FTX_00012046,CASE_003672,148974,ACC_0097206,ACC_0091431,25920.88,IMPS,Mumbai,Maharashtra,3,MULE_HOP,1
FTX_00012047,CASE_003672,148987,ACC_0091431,ACC_0021110,23198.93,IMPS,Mumbai,Maharashtra,4,MULE_HOP,1
FTX_00012048,CASE_003672,149647,ACC_0021110,ACC_0053042,20879.04,IMPS,Mumbai,Maharashtra,5,MULE_HOP,1
FTX_00012049,CASE_003673,255891,ACC_0076019,ACC_0034354,18353.82,UPI,Ahmedabad,Gujarat,1,VICTIM_TO_MULE,1
FTX_00012050,CASE_003673,255931,ACC_0017491,ACC_0034354,297.4,UPI,Ahmedabad,Gujarat,1,FAN_IN,1
FTX_00012051,CASE_003673,255973,ACC_0095784,ACC_0034354,10835.15,UPI,Ahmedabad,Gujarat,2,FAN_IN,1
FTX_00012052,CASE_003673,255950,ACC_0036603,ACC_0034354,805.44,UPI,Ahmedabad,Gujarat,3,FAN_IN,1
FTX_00012053,CASE_003673,255915,ACC_0062974,ACC_0034354,4965.91,UPI,Ahmedabad,Gujarat,4,FAN_IN,1
FTX_00012054,CASE_003673,255895,ACC_0078669,ACC_0034354,1449.91,UPI,Ahmedabad,Gujarat,5,FAN_IN,1
FTX_00012055,CASE_003674,214226,ACC_0081297,ACC_0038744,7236.08,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00012056,CASE_003674,214316,ACC_0038744,ACC_0090288,6150.67,IMPS,Bengaluru,Karnataka,2,CROSS_STATE,1
FTX_00012057,CASE_003675,37450,ACC_0016637,ACC_0068439,148861.84,UPI,Delhi,Delhi,1,VICTIM_TO_MULE,1
FTX_00012058,CASE_003675,37550,ACC_0068439,ACC_0014657,126532.56,NEFT,Delhi,Delhi,2,CROSS_BORDER_PROXY,1
FTX_00012059,CASE_003676,251204,ACC_0003643,ACC_0079118,19148.3,UPI,Kolkata,West Bengal,1,VICTIM_TO_MULE,1
FTX_00012060,CASE_003677,149171,ACC_0066037,ACC_0015272,308809.5,UPI,Nashik,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012061,CASE_003677,149251,ACC_0015272,ACC_0028311,277928.55,IMPS,Nashik,Maharashtra,2,DIGITAL_ASSET_PROXY,1
FTX_00012062,CASE_003678,74881,ACC_0097022,ACC_0051092,45706.97,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012063,CASE_003678,74951,ACC_0051092,ACC_0061732,38850.92,IMPS,Pune,Maharashtra,2,ADAPTIVE_REROUTE,1
FTX_00012064,CASE_003679,99262,ACC_0089484,ACC_0085674,62313.62,UPI,Pune,Maharashtra,1,VICTIM_TO_MULE,1
FTX_00012065,CASE_003679,99341,ACC_0085674,ACC_0032674,6404.76,IMPS,Pune,Maharashtra,2,FAN_OUT,1
FTX_00012066,CASE_003679,99282,ACC_0085674,ACC_0041037,525.02,IMPS,Pune,Maharashtra,3,FAN_OUT,1
FTX_00012067,CASE_003679,99294,ACC_0085674,ACC_0077544,16327.31,IMPS,Pune,Maharashtra,4,FAN_OUT,1
FTX_00012068,CASE_003679,99290,ACC_0085674,ACC_0036727,25978.14,IMPS,Pune,Maharashtra,5,FAN_OUT,1
FTX_00012069,CASE_003679,99323,ACC_0085674,ACC_0006849,13078.38,IMPS,Pune,Maharashtra,6,FAN_OUT,1
FTX_00012070,CASE_003680,170115,ACC_0095227,ACC_0010046,136198.64,UPI,Chennai,Tamil Nadu,1,VICTIM_TO_MULE,1
FTX_00012071,CASE_003680,170127,ACC_0010046,ACC_0061678,114143.17,IMPS,Chennai,Tamil Nadu,2,MULE_HOP,1
